Version = 2.0
Id,Category,DM Address,Name,PLCNo,40000,ModbusAddress,AlgoNo,Length,DataType,BitNo,UseEngUnit,Offset,Span,Monitor,Control,Direction,IOType,EnableTraceLog,Description,Remark,,,,,,,,
1178,IO Monitor,D15207.10,PLC2Input123,2,5207,45207,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 123,,,,,,,,,
1179,IO Monitor,D15207.11,PLC2Input124,2,5207,45207,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 124,,,,,,,,,
1180,IO Monitor,D15207.12,PLC2Input125,2,5207,45207,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 125,,,,,,,,,
1181,IO Monitor,D15207.13,PLC2Input126,2,5207,45207,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 126,,,,,,,,,
1182,IO Monitor,D15207.14,PLC2Input127,2,5207,45207,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 127,,,,,,,,,
1183,IO Monitor,D15207.15,PLC2Input128,2,5207,45207,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 128,,,,,,,,,
1184,IO Monitor,D15208.0,PLC2Input129,2,5208,45208,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 129,,,,,,,,,
1185,IO Monitor,D15208.1,PLC2Input130,2,5208,45208,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 130,,,,,,,,,
1186,IO Monitor,D15208.2,PLC2Input131,2,5208,45208,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 131,,,,,,,,,
1187,IO Monitor,D15208.3,PLC2Input132,2,5208,45208,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 132,,,,,,,,,
1188,IO Monitor,D15208.4,PLC2Input133,2,5208,45208,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 133,,,,,,,,,
1189,IO Monitor,D15208.5,PLC2Input134,2,5208,45208,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 134,,,,,,,,,
1190,IO Monitor,D15208.6,PLC2Input135,2,5208,45208,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 135,,,,,,,,,
1191,IO Monitor,D15208.7,PLC2Input136,2,5208,45208,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 136,,,,,,,,,
1192,IO Monitor,D15208.8,PLC2Input137,2,5208,45208,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 137,,,,,,,,,
1193,IO Monitor,D15208.9,PLC2Input138,2,5208,45208,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 138,,,,,,,,,
1194,IO Monitor,D15208.10,PLC2Input139,2,5208,45208,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 139,,,,,,,,,
1195,IO Monitor,D15208.11,PLC2Input140,2,5208,45208,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 140,,,,,,,,,
1196,IO Monitor,D15208.12,PLC2Input141,2,5208,45208,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 141,,,,,,,,,
1197,IO Monitor,D15208.13,PLC2Input142,2,5208,45208,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 142,,,,,,,,,
1198,IO Monitor,D15208.14,PLC2Input143,2,5208,45208,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 143,,,,,,,,,
1199,IO Monitor,D15208.15,PLC2Input144,2,5208,45208,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 144,,,,,,,,,
1200,IO Monitor,D15209.0,PLC2Input145,2,5209,45209,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 145,,,,,,,,,
1201,IO Monitor,D15209.1,PLC2Input146,2,5209,45209,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 146,,,,,,,,,
1202,IO Monitor,D15209.2,PLC2Input147,2,5209,45209,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 147,,,,,,,,,
1203,IO Monitor,D15209.3,PLC2Input148,2,5209,45209,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 148,,,,,,,,,
1204,IO Monitor,D15209.4,PLC2Input149,2,5209,45209,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 149,,,,,,,,,
1205,IO Monitor,D15209.5,PLC2Input150,2,5209,45209,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 150,,,,,,,,,
1206,IO Monitor,D15209.6,PLC2Input151,2,5209,45209,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 151,,,,,,,,,
1207,IO Monitor,D15209.7,PLC2Input152,2,5209,45209,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 152,,,,,,,,,
1208,IO Monitor,D15209.8,PLC2Input153,2,5209,45209,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 153,,,,,,,,,
1209,IO Monitor,D15209.9,PLC2Input154,2,5209,45209,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 154,,,,,,,,,
1210,IO Monitor,D15209.10,PLC2Input155,2,5209,45209,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 155,,,,,,,,,
1211,IO Monitor,D15209.11,PLC2Input156,2,5209,45209,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 156,,,,,,,,,
1212,IO Monitor,D15209.12,PLC2Input157,2,5209,45209,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 157,,,,,,,,,
1213,IO Monitor,D15209.13,PLC2Input158,2,5209,45209,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 158,,,,,,,,,
1214,IO Monitor,D15209.14,PLC2Input159,2,5209,45209,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 159,,,,,,,,,
1215,IO Monitor,D15209.15,PLC2Input160,2,5209,45209,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Input,,PLC1 I/O Input 160,,,,,,,,,
1216,IO Monitor,D15210.0,PLC2Output001,2,5210,45210,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output1,,,,,,,,,
1217,IO Monitor,D15210.1,PLC2Output002,2,5210,45210,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output2,,,,,,,,,
1218,IO Monitor,D15210.2,PLC2Output003,2,5210,45210,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output3,,,,,,,,,
1219,IO Monitor,D15210.3,PLC2Output004,2,5210,45210,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output4,,,,,,,,,
1220,IO Monitor,D15210.4,PLC2Output005,2,5210,45210,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output5,,,,,,,,,
1221,IO Monitor,D15210.5,PLC2Output006,2,5210,45210,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output6,,,,,,,,,
1222,IO Monitor,D15210.6,PLC2Output007,2,5210,45210,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output7,,,,,,,,,
1223,IO Monitor,D15210.7,PLC2Output008,2,5210,45210,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output8,,,,,,,,,
1224,IO Monitor,D15210.8,PLC2Output009,2,5210,45210,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output9,,,,,,,,,
1225,IO Monitor,D15210.9,PLC2Output010,2,5210,45210,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output10,,,,,,,,,
1226,IO Monitor,D15210.10,PLC2Output011,2,5210,45210,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output11,,,,,,,,,
1227,IO Monitor,D15210.11,PLC2Output012,2,5210,45210,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output12,,,,,,,,,
1228,IO Monitor,D15210.12,PLC2Output013,2,5210,45210,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output13,,,,,,,,,
1229,IO Monitor,D15210.13,PLC2Output014,2,5210,45210,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output14,,,,,,,,,
1230,IO Monitor,D15210.14,PLC2Output015,2,5210,45210,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output15,,,,,,,,,
1231,IO Monitor,D15210.15,PLC2Output016,2,5210,45210,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output16,,,,,,,,,
1232,IO Monitor,D15211.0,PLC2Output017,2,5211,45211,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output17,,,,,,,,,
1233,IO Monitor,D15211.1,PLC2Output018,2,5211,45211,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output18,,,,,,,,,
1234,IO Monitor,D15211.2,PLC2Output019,2,5211,45211,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output19,,,,,,,,,
1235,IO Monitor,D15211.3,PLC2Output020,2,5211,45211,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output20,,,,,,,,,
1236,IO Monitor,D15211.4,PLC2Output021,2,5211,45211,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output21,,,,,,,,,
1237,IO Monitor,D15211.5,PLC2Output022,2,5211,45211,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output22,,,,,,,,,
1238,IO Monitor,D15211.6,PLC2Output023,2,5211,45211,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output23,,,,,,,,,
1239,IO Monitor,D15211.7,PLC2Output024,2,5211,45211,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output24,,,,,,,,,
1240,IO Monitor,D15211.8,PLC2Output025,2,5211,45211,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output25,,,,,,,,,
1241,IO Monitor,D15211.9,PLC2Output026,2,5211,45211,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output26,,,,,,,,,
1242,IO Monitor,D15211.10,PLC2Output027,2,5211,45211,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output27,,,,,,,,,
1243,IO Monitor,D15211.11,PLC2Output028,2,5211,45211,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output28,,,,,,,,,
1244,IO Monitor,D15211.12,PLC2Output029,2,5211,45211,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output29,,,,,,,,,
1245,IO Monitor,D15211.13,PLC2Output030,2,5211,45211,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output30,,,,,,,,,
1246,IO Monitor,D15211.14,PLC2Output031,2,5211,45211,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output31,,,,,,,,,
1247,IO Monitor,D15211.15,PLC2Output032,2,5211,45211,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output32,,,,,,,,,
1248,IO Monitor,D15212.0,PLC2Output033,2,5212,45212,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output33,,,,,,,,,
1249,IO Monitor,D15212.1,PLC2Output034,2,5212,45212,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output34,,,,,,,,,
1250,IO Monitor,D15212.2,PLC2Output035,2,5212,45212,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output35,,,,,,,,,
1251,IO Monitor,D15212.3,PLC2Output036,2,5212,45212,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output36,,,,,,,,,
1252,IO Monitor,D15212.4,PLC2Output037,2,5212,45212,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output37,,,,,,,,,
1253,IO Monitor,D15212.5,PLC2Output038,2,5212,45212,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output38,,,,,,,,,
1254,IO Monitor,D15212.6,PLC2Output039,2,5212,45212,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output39,,,,,,,,,
1255,IO Monitor,D15212.7,PLC2Output040,2,5212,45212,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output40,,,,,,,,,
1256,IO Monitor,D15212.8,PLC2Output041,2,5212,45212,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output41,,,,,,,,,
1257,IO Monitor,D15212.9,PLC2Output042,2,5212,45212,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output42,,,,,,,,,
1258,IO Monitor,D15212.10,PLC2Output043,2,5212,45212,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output43,,,,,,,,,
1259,IO Monitor,D15212.11,PLC2Output044,2,5212,45212,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output44,,,,,,,,,
1260,IO Monitor,D15212.12,PLC2Output045,2,5212,45212,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output45,,,,,,,,,
1261,IO Monitor,D15212.13,PLC2Output046,2,5212,45212,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output46,,,,,,,,,
1262,IO Monitor,D15212.14,PLC2Output047,2,5212,45212,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output47,,,,,,,,,
1263,IO Monitor,D15212.15,PLC2Output048,2,5212,45212,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output48,,,,,,,,,
1264,IO Monitor,D15213.0,PLC2Output049,2,5213,45213,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output49,,,,,,,,,
1265,IO Monitor,D15213.1,PLC2Output050,2,5213,45213,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output50,,,,,,,,,
1266,IO Monitor,D15213.2,PLC2Output051,2,5213,45213,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output51,,,,,,,,,
1267,IO Monitor,D15213.3,PLC2Output052,2,5213,45213,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output52,,,,,,,,,
1268,IO Monitor,D15213.4,PLC2Output053,2,5213,45213,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output53,,,,,,,,,
1269,IO Monitor,D15213.5,PLC2Output054,2,5213,45213,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output54,,,,,,,,,
1270,IO Monitor,D15213.6,PLC2Output055,2,5213,45213,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output55,,,,,,,,,
1271,IO Monitor,D15213.7,PLC2Output056,2,5213,45213,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output56,,,,,,,,,
1272,IO Monitor,D15213.8,PLC2Output057,2,5213,45213,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output57,,,,,,,,,
1273,IO Monitor,D15213.9,PLC2Output058,2,5213,45213,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output58,,,,,,,,,
1274,IO Monitor,D15213.10,PLC2Output059,2,5213,45213,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output59,,,,,,,,,
1275,IO Monitor,D15213.11,PLC2Output060,2,5213,45213,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output60,,,,,,,,,
1276,IO Monitor,D15213.12,PLC2Output061,2,5213,45213,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output61,,,,,,,,,
1277,IO Monitor,D15213.13,PLC2Output062,2,5213,45213,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output62,,,,,,,,,
1278,IO Monitor,D15213.14,PLC2Output063,2,5213,45213,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output63,,,,,,,,,
1279,IO Monitor,D15213.15,PLC2Output064,2,5213,45213,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output64,,,,,,,,,
1280,IO Monitor,D15214.0,PLC2Output065,2,5214,45214,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output65,,,,,,,,,
1281,IO Monitor,D15214.1,PLC2Output066,2,5214,45214,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output66,,,,,,,,,
1282,IO Monitor,D15214.2,PLC2Output067,2,5214,45214,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output67,,,,,,,,,
1283,IO Monitor,D15214.3,PLC2Output068,2,5214,45214,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output68,,,,,,,,,
1284,IO Monitor,D15214.4,PLC2Output069,2,5214,45214,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output69,,,,,,,,,
1285,IO Monitor,D15214.5,PLC2Output070,2,5214,45214,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output70,,,,,,,,,
1286,IO Monitor,D15214.6,PLC2Output071,2,5214,45214,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output71,,,,,,,,,
1287,IO Monitor,D15214.7,PLC2Output072,2,5214,45214,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output72,,,,,,,,,
1288,IO Monitor,D15214.8,PLC2Output073,2,5214,45214,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output73,,,,,,,,,
1289,IO Monitor,D15214.9,PLC2Output074,2,5214,45214,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output74,,,,,,,,,
1290,IO Monitor,D15214.10,PLC2Output075,2,5214,45214,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output75,,,,,,,,,
1291,IO Monitor,D15214.11,PLC2Output076,2,5214,45214,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output76,,,,,,,,,
1292,IO Monitor,D15214.12,PLC2Output077,2,5214,45214,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output77,,,,,,,,,
1293,IO Monitor,D15214.13,PLC2Output078,2,5214,45214,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output78,,,,,,,,,
1294,IO Monitor,D15214.14,PLC2Output079,2,5214,45214,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output79,,,,,,,,,
1295,IO Monitor,D15214.15,PLC2Output080,2,5214,45214,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output80,,,,,,,,,
1296,IO Monitor,D15215.0,PLC2Output081,2,5215,45215,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output81,,,,,,,,,
1297,IO Monitor,D15215.1,PLC2Output082,2,5215,45215,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output82,,,,,,,,,
1298,IO Monitor,D15215.2,PLC2Output083,2,5215,45215,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output83,,,,,,,,,
1299,IO Monitor,D15215.3,PLC2Output084,2,5215,45215,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output84,,,,,,,,,
1300,IO Monitor,D15215.4,PLC2Output085,2,5215,45215,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output85,,,,,,,,,
1301,IO Monitor,D15215.5,PLC2Output086,2,5215,45215,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output86,,,,,,,,,
1302,IO Monitor,D15215.6,PLC2Output087,2,5215,45215,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output87,,,,,,,,,
1303,IO Monitor,D15215.7,PLC2Output088,2,5215,45215,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output88,,,,,,,,,
1304,IO Monitor,D15215.8,PLC2Output089,2,5215,45215,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output89,,,,,,,,,
1305,IO Monitor,D15215.9,PLC2Output090,2,5215,45215,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output90,,,,,,,,,
1306,IO Monitor,D15215.10,PLC2Output091,2,5215,45215,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output91,,,,,,,,,
1307,IO Monitor,D15215.11,PLC2Output092,2,5215,45215,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output92,,,,,,,,,
1308,IO Monitor,D15215.12,PLC2Output093,2,5215,45215,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output93,,,,,,,,,
1309,IO Monitor,D15215.13,PLC2Output094,2,5215,45215,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output94,,,,,,,,,
1310,IO Monitor,D15215.14,PLC2Output095,2,5215,45215,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output95,,,,,,,,,
1311,IO Monitor,D15215.15,PLC2Output096,2,5215,45215,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output96,,,,,,,,,
1312,IO Monitor,D15216.0,PLC2Output097,2,5216,45216,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output97,,,,,,,,,
1313,IO Monitor,D15216.1,PLC2Output098,2,5216,45216,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output98,,,,,,,,,
1314,IO Monitor,D15216.2,PLC2Output099,2,5216,45216,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output99,,,,,,,,,
1315,IO Monitor,D15216.3,PLC2Output100,2,5216,45216,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output100,,,,,,,,,
1316,IO Monitor,D15216.4,PLC2Output101,2,5216,45216,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output101,,,,,,,,,
1317,IO Monitor,D15216.5,PLC2Output102,2,5216,45216,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output102,,,,,,,,,
1318,IO Monitor,D15216.6,PLC2Output103,2,5216,45216,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output103,,,,,,,,,
1319,IO Monitor,D15216.7,PLC2Output104,2,5216,45216,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output104,,,,,,,,,
1320,IO Monitor,D15216.8,PLC2Output105,2,5216,45216,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output105,,,,,,,,,
1321,IO Monitor,D15216.9,PLC2Output106,2,5216,45216,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output106,,,,,,,,,
1322,IO Monitor,D15216.10,PLC2Output107,2,5216,45216,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output107,,,,,,,,,
1323,IO Monitor,D15216.11,PLC2Output108,2,5216,45216,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output108,,,,,,,,,
1324,IO Monitor,D15216.12,PLC2Output109,2,5216,45216,0,1,Bit,12,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output109,,,,,,,,,
1325,IO Monitor,D15216.13,PLC2Output110,2,5216,45216,0,1,Bit,13,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output110,,,,,,,,,
1326,IO Monitor,D15216.14,PLC2Output111,2,5216,45216,0,1,Bit,14,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output111,,,,,,,,,
1327,IO Monitor,D15216.15,PLC2Output112,2,5216,45216,0,1,Bit,15,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output112,,,,,,,,,
1328,IO Monitor,D15217.0,PLC2Output113,2,5217,45217,0,1,Bit,0,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output113,,,,,,,,,
1329,IO Monitor,D15217.1,PLC2Output114,2,5217,45217,0,1,Bit,1,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output114,,,,,,,,,
1330,IO Monitor,D15217.2,PLC2Output115,2,5217,45217,0,1,Bit,2,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output115,,,,,,,,,
1331,IO Monitor,D15217.3,PLC2Output116,2,5217,45217,0,1,Bit,3,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output116,,,,,,,,,
1332,IO Monitor,D15217.4,PLC2Output117,2,5217,45217,0,1,Bit,4,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output117,,,,,,,,,
1333,IO Monitor,D15217.5,PLC2Output118,2,5217,45217,0,1,Bit,5,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output118,,,,,,,,,
1334,IO Monitor,D15217.6,PLC2Output119,2,5217,45217,0,1,Bit,6,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output119,,,,,,,,,
1335,IO Monitor,D15217.7,PLC2Output120,2,5217,45217,0,1,Bit,7,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output120,,,,,,,,,
1336,IO Monitor,D15217.8,PLC2Output121,2,5217,45217,0,1,Bit,8,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output121,,,,,,,,,
1337,IO Monitor,D15217.9,PLC2Output122,2,5217,45217,0,1,Bit,9,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output122,,,,,,,,,
1338,IO Monitor,D15217.10,PLC2Output123,2,5217,45217,0,1,Bit,10,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output123,,,,,,,,,
1339,IO Monitor,D15217.11,PLC2Output124,2,5217,45217,0,1,Bit,11,0,0,0,0,1,PLC?IPC,Output,,PLC1 I/O Output124,,,,,,,,,
